,ID,Feature,Time
722,2c1,"(14.713496556377226, -7.80926403431334, 3.323306844075468, 8.212094234859205, 204.21113256247358)",365
723,2c1,"(14.50946243842807, -6.5744458860386015, 3.32330684407546, 8.212094234859206, 204.21113256247358)",366
724,2c1,"(14.522077042432201, -5.790946089757483, 3.32330684407546, 8.212094234859208, 204.21113256247358)",367
725,2c1,"(14.536493732722636, -4.895517751150493, 3.32330684407546, 8.212094234859208, 204.21113256247358)",368
726,2c1,"(14.435377715715838, -4.222144404723052, 3.32330684407546, 8.212094234859212, 204.21113256247358)",369
727,2c1,"(14.447992319700763, -3.438644609635083, 3.323306844075465, 8.212094234859212, 204.21113256247358)",370
728,2c1,"(14.359490906106986, -1.981771461290689, 3.323306844075465, 8.212094234859212, 204.21113256247358)",371
729,2c1,"(14.260176978540331, -1.196469588444089, 3.323306844075466, 8.21209423485921, 204.21113256247358)",372
730,2c1,"(14.272791582582885, -0.41296978977667503, 3.323306844075466, 8.212094234859212, 204.21113256247358)",373
731,2c1,"(14.272791582582885, -0.41296978977667503, 3.323306844075466, 8.212094234859212, 204.21113256247358)",374
732,2c1,"(14.289010359134993, 0.594387089622142, 3.323306844075466, 8.212094234859212, 204.21113256247358)",375
733,2c1,"(14.301624963023864, 1.377886878744375, 3.323306844075466, 8.212094234859212, 204.21113256247358)",376
734,2c1,"(14.330458343560895, 3.168743553231162, 3.323306844075466, 8.212094234859213, 204.21113256247358)",377
735,2c1,"(14.3466771201624, 4.176100435698069, 3.323306844075466, 8.212094234859213, 204.21113256247358)",378
736,2c1,"(14.243759015976252, 4.737545226686, 3.323306844075466, 8.212094234859213, 204.21113256247358)",379
737,2c1,"(14.261779878784413, 5.85683064653575, 3.323306844075466, 8.212094234859212, 204.21113256247358)",380
738,2c1,"(14.274394482769335, 6.640330441623735, 3.323306844075466, 8.212094234859212, 204.21113256247358)",381
739,2c1,"(14.290613259271982, 7.647687317954457, 3.323306844075466, 8.212094234859212, 204.21113256247358)",382
740,2c1,"(14.303227863276181, 8.431187114235575, 3.323306844075466, 8.212094234859212, 204.21113256247358)",383
741,2c1,"(14.315842467299525, 9.21468691170984, 3.323306844075466, 8.212094234859212, 204.21113256247358)",384
742,2c1,"(14.332061243876264, 10.222043792642708, 3.323306844075466, 8.212094234859212, 204.21113256247358)",385
743,2c2,"(18.136561366340988, -18.817372367402278, 2.875407615064033, 5.648122841501663, -3.111577220441198)",330
744,2c2,"(18.14171029349887, -18.36962975501608, 2.875407615064033, 5.648122841501663, -3.111577220441198)",331
745,2c2,"(18.157157074972552, -17.026401917857424, 2.875407615064033, 5.648122841501663, -3.111577220441198)",332
746,2c2,"(18.170029392847656, -15.907045388596483, 2.875407615064033, 5.648122841501663, -3.111577220441198)",333
747,2c2,"(18.185476174415427, -14.563817543255716, 2.875407615064033, 5.6481228415016655, -3.111577220441198)",334
748,2c2,"(18.197061260573637, -13.556396660784284, 2.875407615064033, 5.6481228415016655, -3.111577220441198)",335
749,2c2,"(18.20993357854679, -12.437040123000326, 2.875407615064033, 5.6481228415016655, -3.111577220441198)",336
750,2c2,"(18.23052928724118, -10.646069668000752, 2.875407615064033, 5.6481228415016655, -3.111577220441198)",337
751,2c2,"(18.244688836990125, -9.414777478313493, 2.875407615064033, 5.6481228415016655, -3.111577220441198)",338
752,2c2,"(18.03240261119473, -8.404782129128208, 2.875407615064033, 5.6481228415016655, -3.111577220441198)",339
753,2c2,"(18.04527492903066, -7.285425603276485, 2.875407615064033, 5.648122841501667, -3.111577220441198)",340
754,2c2,"(18.064583405813995, -5.606390811942008, 2.875407615064033, 5.648122841501667, -3.111577220441198)",341
755,2c2,"(18.19993907265047, -4.153121780691777, 2.875407615064033, 5.648122841501667, -3.111577220441198)",342
756,2c2,"(17.997707017422577, -2.8063750288454252, 2.875407615064033, 5.648122841501667, -3.111577220441198)",343
757,2c2,"(17.795474962777618, -1.459628283146246, 2.875407615064033, 5.648122841501667, -3.111577220441198)",344
758,2c2,"(17.815297912681714, -0.22841427068796102, 2.875407615064033, 5.648122841501667, -3.111577220441198)",345
759,2c2,"(17.943445234546466, 0.777140580855871, 2.875407615064033, 5.648122841501667, -3.111577220441198)",346
760,2c2,"(17.954257752791264, 1.448711867537458, 2.875407615064033, 5.648122841501667, -3.111577220441198)",347
761,2c2,"(17.965070271068928, 2.120283156264445, 2.875407615064033, 5.648122841501667, -3.111577220441198)",348
762,2c2,"(17.8801730223815, 3.801013442578122, 2.875407615064033, 5.648122841501667, -3.111577220441198)",349
763,2c2,"(17.910808490508437, 5.703798740354394, 2.875407615064033, 5.648122841501667, -3.111577220441198)",350
764,2c3,"(-6.45781371351903, -8.595650173368771, 3.22260932421424, 6.601778620505416, -1.542631803498188)",330
765,2c3,"(-5.898135776260627, -8.602086336213382, 3.22260932421424, 6.601778620505416, -1.542631803498188)",331
766,2c3,"(-5.563616244239093, -8.71788364935669, 3.22260932421424, 6.601778620505416, -1.542631803498188)",332
767,2c3,"(-5.003938293333991, -8.724319811505815, 3.22260932421424, 6.601778620505416, -1.542631803498188)",333
768,2c3,"(-4.556195934733815, -8.729468748020011, 3.22260932421424, 6.601778620505416, -1.542631803498188)",334
769,2c3,"(-4.444260347799421, -8.730755981094429, 3.22260932421424, 6.601778620505416, -1.542631803498188)",335
770,2c3,"(-3.772646792488817, -8.738479384020131, 3.22260932421424, 6.601778620505416, -1.542631803498188)",336
771,2c3,"(-3.438127260014667, -8.854276702283144, 3.22260932421424, 6.601778620505416, -1.542631803498188)",337
772,2c3,"(-3.438127260014667, -8.854276702283144, 3.22260932421424, 6.601778620505416, -1.542631803498188)",338
773,2c3,"(-3.10232049412098, -8.858138403610731, 3.22260932421424, 6.601778620505416, -1.542631803498188)",339
774,2c3,"(-3.10232049412098, -8.858138403610731, 3.22260932421424, 6.601778620505416, -1.542631803498188)",340
775,2c3,"(-2.5426425118277862, -8.864574578907028, 3.22260932421424, 6.601778620505416, -1.542631803498188)",341
776,2c3,"(-2.094928571310777, -8.871782944237864, 3.22260932421424, 6.601778620505416, -1.542631803498188)",342
777,2c3,"(-2.094928571310777, -8.871782944237864, 3.22260932421424, 6.601778620505416, -1.542631803498188)",343
778,2c3,"(-1.759143111337369, -8.877189219332774, 3.22260932421424, 6.601778620505416, -1.542631803498188)",344
779,2c3,"(-1.199500688179227, -8.886199671693927, 3.22260932421424, 6.601778620505416, -1.542631803498188)",345
780,2c3,"(-0.860111060484097, -8.66774890928578, 3.22260932421424, 6.601778620505416, -1.542631803498188)",346
781,2c3,"(-0.860111060484097, -8.66774890928578, 3.22260932421424, 6.601778620505416, -1.542631803498188)",347
782,2c3,"(-0.860111060484097, -8.66774890928578, 3.22260932421424, 6.601778620505416, -1.542631803498188)",348
783,2c3,"(-0.19034222121610903, -8.79048997120288, 3.22260932421424, 6.601778620505416, -1.542631803498188)",349
784,2c3,"(-0.19034222121610903, -8.79048997120288, 3.22260932421424, 6.601778620505416, -1.542631803498188)",350
785,2c3,"(-0.19034222121610903, -8.79048997120288, 3.22260932421424, 6.601778620505416, -1.542631803498188)",351
786,2c3,"(-0.19034222121610903, -8.79048997120288, 3.22260932421424, 6.601778620505416, -1.542631803498188)",352
787,2c3,"(0.367498149981593, -8.911428951780083, 3.222609324214239, 6.601778620505416, -1.542631803498188)",353
788,2c3,"(0.367498149981593, -8.911428951780083, 3.222609324214239, 6.601778620505416, -1.542631803498188)",354
789,2c3,"(0.7032836200668591, -8.916835234198535, 3.222609324214239, 6.601778620505416, -1.542631803498188)",355
790,2c3,"(0.7032836200668591, -8.916835234198535, 3.222609324214239, 6.601778620505416, -1.542631803498188)",356
791,2c3,"(0.7032836200668591, -8.916835234198535, 3.222609324214239, 6.601778620505416, -1.542631803498188)",357
792,2c3,"(0.7032836200668591, -8.916835234198535, 3.222609324214239, 6.601778620505416, -1.542631803498188)",358
793,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",359
794,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",360
795,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",361
796,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",362
797,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",363
798,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",364
799,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",365
800,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",366
801,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",367
802,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",368
803,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",369
804,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",370
805,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",371
806,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",372
807,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",373
808,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",374
809,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",375
810,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",376
811,2c3,"(1.039069093285875, -8.922241512575628, 3.222609324214239, 6.601778620505416, -1.542631803498188)",377
812,2c3,"(1.261123995223549, -9.037774223023217, 3.222609324214239, 6.601778620505416, -1.542631803498188)",378
813,2c3,"(1.261123995223549, -9.037774223023217, 3.222609324214239, 6.601778620505416, -1.542631803498188)",379
814,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",380
815,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",381
816,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",382
817,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",383
818,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",384
819,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",385
820,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",386
821,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",387
822,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",388
823,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",389
824,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",390
825,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",391
826,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",392
827,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",393
828,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",394
829,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",395
830,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",396
831,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",397
832,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",398
833,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",399
834,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",400
835,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",401
836,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",402
837,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",403
838,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",404
839,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",405
840,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",406
841,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",407
842,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",408
843,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",409
844,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",410
845,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",411
846,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",412
847,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",413
848,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",414
849,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",415
850,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",416
851,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",417
852,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",418
853,2c3,"(1.4885851529951, -8.81752136731078, 3.222609324214239, 6.601778620505416, -1.542631803498188)",419
854,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",420
855,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",421
856,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",422
857,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",423
858,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",424
859,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",425
860,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",426
861,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",427
862,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",428
863,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",429
864,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",430
865,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",431
866,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",432
867,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",433
868,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",434
869,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",435
870,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",436
871,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",437
872,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",438
873,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",439
874,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",440
875,2c3,"(1.371250399919063, -9.151504842625052, 3.222609324214239, 6.601778620505417, -1.528568728965567)",441
876,2c3,"(1.707035887406519, -9.156911124300743, 3.222609324214239, 6.601778620505417, -1.528568728965567)",442
877,2c3,"(2.154749875506717, -9.164119499263368, 3.222609324214239, 6.601778620505417, -1.528568728965567)",443
878,2c3,"(2.378606872294956, -9.167723686106797, 3.222609324214239, 6.601778620505417, -1.528568728965567)",444
879,2c3,"(2.378606872294956, -9.167723686106797, 3.222609324214239, 6.601778620505417, -1.528568728965567)",445
880,2c3,"(2.8263208808271463, -9.174932062762336, 3.222609324214239, 6.601778620505417, -1.528568728965567)",446
881,2c3,"(2.8263208808271463, -9.174932062762336, 3.222609324214239, 6.601778620505417, -1.528568728965567)",447
882,2c3,"(3.274034881210687, -9.182140437240752, 3.222609324214239, 6.601778620505417, -1.528568728965567)",448
883,2c3,"(3.833677385937653, -9.191150906259626, 3.222609324214239, 6.601778620505417, -1.528568728965567)",449
884,2c3,"(3.833677385937653, -9.191150906259626, 3.22260932421424, 6.601778620505415, -1.468987141068939)",450
885,2c3,"(4.167660796592814, -9.308485714898463, 3.22260932421424, 6.601778620505415, -1.468987141068939)",451
886,2c3,"(4.503446305540514, -9.313891997942633, 3.22260932421424, 6.601778620505415, -1.468987141068939)",452
887,2c3,"(4.9475561501537015, -9.544957430064304, 3.22260932421424, 6.601778620505415, -1.468987141068939)",453
888,2c3,"(5.283341663192255, -9.55036371317432, 3.22260932421424, 6.601778620505415, -1.468987141068939)",454
889,2c3,"(5.283341663192255, -9.55036371317432, 3.22260932421424, 6.601778620505415, -1.468987141068939)",455
890,2c3,"(5.619127172090554, -9.555769999286566, 3.22260932421424, 6.601778620505415, -1.468987141068939)",456
891,2c3,"(5.953110611329176, -9.673104811624974, 3.22260932421424, 6.601778620505415, -1.468987141068939)",457
892,2c3,"(6.287094060783669, -9.790439624809855, 3.22260932421424, 6.601778620505415, -1.468987141068939)",458
893,2c3,"(6.287094060783669, -9.790439624809855, 3.22260932421424, 6.601778620505415, -1.468987141068939)",459
894,2c3,"(6.846736606377318, -9.799450097044106, 3.22260932421424, 6.601778620505415, -1.468987141068939)",460
895,2c3,"(7.2944506475808915, -9.806658477635548, 3.22260932421424, 6.601778620505415, -1.468987141068939)",461
896,2c3,"(7.969625889822213, -9.593613983774839, 3.22260932421424, 6.601778620505415, -1.468987141068939)",462
897,2c3,"(7.969625889822213, -9.593613983774839, 3.22260932421424, 6.601778620505415, -1.468987141068939)",463
898,2c3,"(8.52926846092853, -9.60262445982971, 3.22260932421424, 6.601778620505415, -1.468987141068939)",464
899,2c3,"(9.085306875049518, -9.8354920054429, 3.22260932421424, 6.601778620505415, -1.468987141068939)",465
900,2c3,"(9.085306875049518, -9.8354920054429, 3.22260932421424, 6.601778620505415, -1.468987141068939)",466
901,2c3,"(9.533020947604955, -9.842700387221086, 3.222609324214239, 6.601778620505415, -1.468987141068939)",467
902,2c3,"(9.97893292998627, -9.961837298646012, 3.222609324214239, 6.601778620505415, -1.468987141068939)",468
903,2c3,"(10.316520593650413, -9.855315046092361, 3.222609324214239, 6.601778620505415, -1.468987141068939)",469
904,2c3,"(11.322075236531102, -9.983462451378834, 3.222609324214239, 6.601778620505415, -1.468987141068939)",470
905,2c4,"(18.829110727861085, -29.68256692301174, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",339
906,2c4,"(18.836834118656682, -29.010952999318597, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",340
907,2c4,"(18.847131973129272, -28.115467760909326, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",341
908,2c4,"(18.847131973129272, -28.115467760909326, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",342
909,2c4,"(18.765838894699762, -26.21088030073833, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",343
910,2c4,"(18.778453499549265, -25.42738045195869, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",344
911,2c4,"(18.794672277114024, -24.420023509663928, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",345
912,2c4,"(18.812693141074853, -23.30073801822531, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",346
913,2c4,"(18.716983371963686, -22.29157896331813, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",347
914,2c4,"(18.401020683224957, -21.054958590539734, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",348
915,2c4,"(18.3071130001278, -19.93387098903996, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",349
916,2c4,"(18.4352603229856, -18.928316160528816, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",350
917,2c4,"(18.456885359672718, -17.58517357489327, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",351
918,2c4,"(18.252851216766267, -16.350355324772814, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",352
919,2c4,"(18.2672679079569, -15.454926930258319, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",353
920,2c4,"(18.290695031141638, -13.999855789172283, 2.30505812344917, 5.377797099065705, -3.1454769774759592)",354
921,2c4,"(18.308715895129907, -12.880570296029163, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",355
922,2c4,"(18.218412384971025, -11.535625608349088, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",356
923,2c4,"(18.128108875714027, -10.190680928185266, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",357
924,2c4,"(17.92227264874893, -9.067791251456473, 2.30505812344917, 5.3777970990657025, -3.1454769774759592)",358
925,2c4,"(17.943897685304393, -7.724648674002501, 2.30505812344917, 5.3777970990657, -3.1454769774759592)",359
926,2c4,"(17.96732480813243, -6.269577555074889, 2.30505812344917, 5.377797099065697, -3.1454769774759592)",360
927,2c4,"(17.992554017408622, -4.702577883764892, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",361
928,2c4,"(18.012376967524034, -3.471363858181981, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",362
929,2c4,"(17.80473865381159, -2.4604027524145993, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",363
930,2c4,"(17.835374122218383, -0.557617437252468, 2.30505812344917, 5.377797099065693, -3.1454769774759592)",364
931,2c4,"(17.736060182072904, 0.227684480295573, 2.30505812344917, 5.377797099065693, -3.1454769774759592)",365
932,2c4,"(17.748674786672552, 1.011184313564278, 2.30505812344917, 5.377797099065693, -3.1454769774759592)",366
933,2c4,"(17.541036474722844, 2.022145401742437, 2.30505812344917, 5.377797099065693, -3.1454769774759592)",367
934,2c4,"(17.56446359740812, 3.477216511806659, 2.30505812344917, 5.377797099065693, -3.1454769774759592)",368
935,2c4,"(17.589692806607474, 5.04421617834407, 2.30505812344917, 5.377797099065693, -3.1454769774759592)",369
936,2c4,"(17.607713670184097, 6.163501645919734, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",370
937,2c4,"(17.631140792869374, 7.618572755983939, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",371
938,2c4,"(17.549847718896594, 9.523160111740927, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",372
939,2c4,"(17.56967066892144, 10.754374131698997, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",373
940,2c4,"(17.593097791642393, 12.209445243979044, 2.30505812344917, 5.377797099065694, -3.1454769774759592)",374
941,2c4,"(17.50459637001181, 13.666318422630212, 2.30505812344917, 5.377797099065696, -3.1454769774759592)",375
942,2c6,"(42.48402790415848, -18.877369394434584, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",351
943,2c6,"(41.927988988173624, -18.64450167502107, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",352
944,2c6,"(41.144488686089026, -18.631886908917235, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",353
945,2c6,"(39.913273906830305, -18.612063710362786, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",354
946,2c6,"(39.46736154834878, -18.492926692461573, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",355
947,2c6,"(38.687465481969944, -18.256454775036374, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",356
948,2c6,"(38.35167965963841, -18.251048450631366, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",357
949,2c6,"(38.127822445806366, -18.247444232332438, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",358
950,2c6,"(37.79203662656763, -18.242037906442782, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",359
951,2c6,"(36.2322445437685, -17.76909408194433, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",360
952,2c6,"(35.78453014461919, -17.761885653307306, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",361
953,2c6,"(35.44874434072929, -17.756479327153357, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",362
954,2c6,"(34.5569197215391, -17.51820531815822, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",363
955,2c6,"(34.5569197215391, -17.51820531815822, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",364
956,2c6,"(34.5569197215391, -17.51820531815822, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",365
957,2c6,"(33.78062789058077, -17.057876267138425, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",366
958,2c6,"(33.78062789058077, -17.057876267138425, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",367
959,2c6,"(33.78062789058077, -17.057876267138425, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",368
960,2c6,"(32.09989697828171, -17.142773236196287, 2.407566202474562, 4.8764589038554425, 52.00001379840274)",369
961,2c6,"(31.20446828902717, -17.128356383405844, 2.407566202474561, 4.876458903855439, 52.00001379840274)",370
962,2c6,"(30.477833170833108, -17.060678483803635, 2.510910175833573, 3.420562068389339, 52.00001379840274)",371
963,2c6,"(29.861324920688396, -17.10673117508238, 2.317850633574425, 3.957721822581877, 52.00001379840274)",372
964,2c6,"(29.523737087311197, -17.21325342149369, 2.317850633574425, 3.957721822581877, 52.00001379840274)",373
965,2c6,"(29.523737087311197, -17.21325342149369, 2.317850633574425, 3.957721822581877, 52.00001379840274)",374
966,2c6,"(29.07782485255757, -17.094116427919253, 2.317850633574425, 3.957721822581877, 52.00001379840274)",375
967,2c6,"(29.07782485255757, -17.094116427919253, 2.317850633574428, 3.957721822581881, 51.95005515834098)",376
968,2c6,"(29.07782485255757, -17.094116427919253, 2.317850633574428, 3.957721822581881, 51.95005515834098)",377
969,2c6,"(28.742039120182348, -17.08871010751997, 2.317850633574428, 3.957721822581881, 51.95005515834098)",378
970,2c6,"(28.742039120182348, -17.08871010751997, 2.317850633574428, 3.957721822581881, 51.95005515834098)",379
971,2c6,"(28.742039120182348, -17.08871010751997, 2.317850633574428, 3.957721822581881, 51.95005515834098)",380
972,2c6,"(28.742039120182348, -17.08871010751997, 2.317850633574428, 3.957721822581881, 51.95005515834098)",381
973,2c6,"(28.742039120182348, -17.08871010751997, 2.317850633574428, 3.957721822581881, 51.95005515834098)",382
